DBN,School Name,Grade Level,Program Type,Department,Subject,Number of Students,Number of Classes,Average Class Size,Minimum Class Size,Maximum Class Size
12X129,MS 129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP,MS Core,SC,English,MS English Core,40,5,8.0,<6,11.0
12X129,MS 129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP,MS Core,SC,Math,MS Math Core,40,5,8.0,<6,11.0
12X129,MS 129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP,MS Core,SC,Science,MS Science Core,40,5,8.0,<6,11.0
12X129,MS 129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP,MS Core,SC,Social Studies,MS Social Studies Core,40,5,8.0,<6,11.0
12X190,ESMT- IS 190,MS Core,Gen Ed,English,MS English Core,136,6,22.7,18.0,27.0
12X190,ESMT- IS 190,MS Core,Gen Ed,English,MS English Other,224,11,20.4,<15,27.0
12X190,ESMT- IS 190,MS Core,Gen Ed,Math,MS Math Core,136,6,22.7,18.0,27.0
12X190,ESMT- IS 190,MS Core,Gen Ed,Science,MS Science Core,163,7,23.3,18.0,27.0
12X190,ESMT- IS 190,MS Core,Gen Ed,Social Studies,MS Social Studies Core,163,7,23.3,18.0,27.0
12X190,ESMT- IS 190,MS Core,ICT,English,MS English Core,69,3,23.0,18.0,27.0
12X190,ESMT- IS 190,MS Core,ICT,Math,MS Math Core,69,3,23.0,18.0,27.0
12X190,ESMT- IS 190,MS Core,ICT,Science,MS Science Core,42,2,21.0,18.0,24.0
12X190,ESMT- IS 190,MS Core,ICT,Social Studies,MS Social Studies Core,42,2,21.0,18.0,24.0
12X190,ESMT- IS 190,MS Core,SC,English,MS English Core,24,3,8.0,<6,11.0
12X190,ESMT- IS 190,MS Core,SC,Math,MS Math Core,24,3,8.0,<6,11.0
12X190,ESMT- IS 190,MS Core,SC,Science,MS Science Core,24,3,8.0,<6,11.0
12X190,ESMT- IS 190,MS Core,SC,Social Studies,MS Social Studies Core,24,3,8.0,<6,11.0
12X211,PS 211,MS Core,Gen Ed,English,MS English Core,76,3,25.3,24.0,28.0
12X211,PS 211,MS Core,Gen Ed,Math,MS Math Core,76,3,25.3,24.0,28.0
12X211,PS 211,MS Core,Gen Ed,Science,MS Science Core,146,6,24.3,18.0,28.0
12X211,PS 211,MS Core,Gen Ed,Social Studies,MS Social Studies Core,121,5,24.2,20.0,28.0
12X211,PS 211,MS Core,ICT,English,MS English Core,90,4,22.5,18.0,27.0
12X211,PS 211,MS Core,ICT,Math,MS Math Core,90,4,22.5,18.0,27.0
12X211,PS 211,MS Core,ICT,Science,MS Science Core,20,1,20.0,20.0,20.0
12X211,PS 211,MS Core,ICT,Social Studies,MS Social Studies Core,45,2,22.5,18.0,27.0
12X211,PS 211,MS Core,SC,English,MS English Core,10,2,5.0,<6,<6
12X211,PS 211,MS Core,SC,Math,MS Math Core,10,2,5.0,<6,<6
12X211,PS 211,MS Core,SC,Science,MS Science Core,10,2,5.0,<6,<6
12X211,PS 211,MS Core,SC,Social Studies,MS Social Studies Core,10,2,5.0,<6,<6
12X214,PS 214,HS Core,Gen Ed,English,HS English Other,24,1,24.0,24.0,24.0
12X214,PS 214,MS Core,Gen Ed,English,MS English Core,319,12,26.6,22.0,30.0
12X214,PS 214,MS Core,Gen Ed,English,MS English Other,623,25,24.9,<15,30.0
12X214,PS 214,MS Core,Gen Ed,Math,MS Math Core,319,12,26.6,22.0,30.0
12X214,PS 214,MS Core,Gen Ed,Math,MS Math Other,193,7,27.6,24.0,30.0
12X214,PS 214,MS Core,Gen Ed,Science,MS Science Core,353,15,23.5,<15,30.0
12X214,PS 214,MS Core,Gen Ed,Social Studies,MS Social Studies Core,353,15,23.5,<15,30.0
12X214,PS 214,MS Core,ICT,English,MS English Core,75,3,25.0,22.0,27.0
12X214,PS 214,MS Core,ICT,English,MS English Other,75,3,25.0,22.0,27.0
12X214,PS 214,MS Core,ICT,Math,MS Math Core,75,3,25.0,22.0,27.0
12X214,PS 214,MS Core,ICT,Math,MS Math Other,75,3,25.0,22.0,27.0
12X214,PS 214,MS Core,ICT,Science,MS Science Core,75,3,25.0,22.0,27.0
12X214,PS 214,MS Core,ICT,Social Studies,MS Social Studies Core,75,3,25.0,22.0,27.0
12X214,PS 214,MS Core,SC,English,MS English Core,34,3,11.3,11.0,12.0
12X214,PS 214,MS Core,SC,Math,MS Math Core,34,3,11.3,11.0,12.0
12X217,SCHOOL OF PERFORMING ARTS,MS Core,Gen Ed,English,MS English Core,105,4,26.3,20.0,32.0
12X217,SCHOOL OF PERFORMING ARTS,MS Core,Gen Ed,Math,MS Math Core,105,4,26.3,20.0,32.0
12X217,SCHOOL OF PERFORMING ARTS,MS Core,Gen Ed,Science,MS Science Core,105,4,26.3,20.0,32.0
12X217,SCHOOL OF PERFORMING ARTS,MS Core,Gen Ed,Social Studies,MS Social Studies Core,105,4,26.3,20.0,32.0
12X217,SCHOOL OF PERFORMING ARTS,MS Core,ICT,English,MS English Core,120,4,30.0,25.0,>34
12X217,SCHOOL OF PERFORMING ARTS,MS Core,ICT,Math,MS Math Core,120,4,30.0,25.0,>34
12X217,SCHOOL OF PERFORMING ARTS,MS Core,ICT,Science,MS Science Core,120,4,30.0,25.0,>34
12X217,SCHOOL OF PERFORMING ARTS,MS Core,ICT,Social Studies,MS Social Studies Core,120,4,30.0,25.0,>34
12X217,SCHOOL OF PERFORMING ARTS,MS Core,SC,English,MS English Core,44,5,8.8,<6,13.0
12X217,SCHOOL OF PERFORMING ARTS,MS Core,SC,Math,MS Math Core,44,5,8.8,<6,13.0
12X217,SCHOOL OF PERFORMING ARTS,MS Core,SC,Science,MS Science Core,44,5,8.8,<6,13.0
12X217,SCHOOL OF PERFORMING ARTS,MS Core,SC,Social Studies,MS Social Studies Core,44,5,8.8,<6,13.0
12X242,MOTT HALL V,HS Core,Gen Ed,English,HS English 09,54,3,18.0,<15,26.0
12X242,MOTT HALL V,HS Core,Gen Ed,English,HS English 10,64,3,21.3,17.0,25.0
12X242,MOTT HALL V,HS Core,Gen Ed,English,HS English 11,33,2,16.5,<15,20.0
12X242,MOTT HALL V,HS Core,Gen Ed,English,HS English 12,48,3,16.0,<15,25.0
12X242,MOTT HALL V,HS Core,Gen Ed,English,HS English Other,502,35,14.3,<15,24.0
12X242,MOTT HALL V,HS Core,Gen Ed,Math,HS Algebra I,36,2,18.0,<15,22.0
12X242,MOTT HALL V,HS Core,Gen Ed,Math,HS Algebra II,74,3,24.7,19.0,28.0
12X242,MOTT HALL V,HS Core,Gen Ed,Math,HS Geometry,41,2,20.5,<15,28.0
12X242,MOTT HALL V,HS Core,Gen Ed,Math,HS Math Other,26,2,13.0,<15,16.0
12X242,MOTT HALL V,HS Core,Gen Ed,Math,HS Pre-calculus,28,1,28.0,28.0,28.0
12X242,MOTT HALL V,HS Core,Gen Ed,Science,HS Chemistry,53,2,26.5,25.0,28.0
12X242,MOTT HALL V,HS Core,Gen Ed,Science,HS Earth Science,58,4,14.5,<15,19.0
12X242,MOTT HALL V,HS Core,Gen Ed,Science,HS Living Environment,58,3,19.3,<15,24.0
12X242,MOTT HALL V,HS Core,Gen Ed,Science,HS Other Science,91,4,22.8,<15,32.0
12X242,MOTT HALL V,HS Core,Gen Ed,Science,HS Physics,36,2,18.0,15.0,21.0
12X242,MOTT HALL V,HS Core,Gen Ed,Social Studies,HS Global History,126,6,21.0,<15,28.0
12X242,MOTT HALL V,HS Core,Gen Ed,Social Studies,HS Government & Econ,47,2,23.5,20.0,27.0
12X242,MOTT HALL V,HS Core,Gen Ed,Social Studies,HS Social Studies Other,42,2,21.0,20.0,22.0
12X242,MOTT HALL V,HS Core,Gen Ed,Social Studies,HS US History,32,2,16.0,<15,22.0
12X242,MOTT HALL V,HS Core,ICT,English,HS English 09,51,2,25.5,24.0,27.0
12X242,MOTT HALL V,HS Core,ICT,English,HS English 10,33,1,33.0,33.0,33.0
12X242,MOTT HALL V,HS Core,ICT,English,HS English 11,50,2,25.0,20.0,30.0
12X242,MOTT HALL V,HS Core,ICT,English,HS English 12,27,1,27.0,27.0,27.0
12X242,MOTT HALL V,HS Core,ICT,Math,HS Algebra I,72,3,24.0,19.0,31.0
12X242,MOTT HALL V,HS Core,ICT,Math,HS Algebra II,33,1,33.0,33.0,33.0
12X242,MOTT HALL V,HS Core,ICT,Math,HS Geometry,58,2,29.0,27.0,31.0
12X242,MOTT HALL V,HS Core,ICT,Science,HS Chemistry,32,1,32.0,32.0,32.0
12X242,MOTT HALL V,HS Core,ICT,Science,HS Earth Science,29,1,29.0,29.0,29.0
12X242,MOTT HALL V,HS Core,ICT,Science,HS Living Environment,48,2,24.0,22.0,26.0
12X242,MOTT HALL V,HS Core,ICT,Social Studies,HS Global History,78,3,26.0,21.0,30.0
12X242,MOTT HALL V,HS Core,ICT,Social Studies,HS Government & Econ,31,1,31.0,31.0,31.0
12X242,MOTT HALL V,HS Core,ICT,Social Studies,HS US History,52,2,26.0,23.0,29.0
12X242,MOTT HALL V,HS Core,SC,English,HS English 09,10,1,10.0,10.0,10.0
12X242,MOTT HALL V,HS Core,SC,English,HS English 10,11,1,11.0,11.0,11.0
12X242,MOTT HALL V,HS Core,SC,English,HS English 11,5,1,5.0,<6,<6
12X242,MOTT HALL V,HS Core,SC,English,HS English 12,9,1,9.0,9.0,9.0
12X242,MOTT HALL V,HS Core,SC,Math,HS Algebra I,20,2,10.0,10.0,10.0
12X242,MOTT HALL V,HS Core,SC,Math,HS Geometry,13,1,13.0,13.0,13.0
12X242,MOTT HALL V,HS Core,SC,Science,HS Earth Science,2,1,2.0,<6,<6
12X242,MOTT HALL V,HS Core,SC,Science,HS Living Environment,20,2,10.0,9.0,11.0
12X242,MOTT HALL V,HS Core,SC,Science,HS Other Science,11,1,11.0,11.0,11.0
12X242,MOTT HALL V,HS Core,SC,Social Studies,HS Global History,21,2,10.5,10.0,11.0
12X242,MOTT HALL V,HS Core,SC,Social Studies,HS Government & Econ,8,1,8.0,8.0,8.0
12X242,MOTT HALL V,HS Core,SC,Social Studies,HS US History,7,1,7.0,7.0,7.0
12X242,MOTT HALL V,MS Core,Accelerated,Math,MS Integrated Algebra,31,1,31.0,31.0,31.0
12X242,MOTT HALL V,MS Core,Accelerated,Science,MS Science Other,31,1,31.0,31.0,31.0
12X242,MOTT HALL V,MS Core,Gen Ed,English,MS English Core,148,5,29.6,23.0,32.0
12X242,MOTT HALL V,MS Core,Gen Ed,English,MS English Other,11,1,11.0,<15,<15
12X242,MOTT HALL V,MS Core,Gen Ed,Math,MS Math Core,117,4,29.3,23.0,32.0
12X242,MOTT HALL V,MS Core,Gen Ed,Science,MS Science Core,117,4,29.3,23.0,32.0
12X242,MOTT HALL V,MS Core,Gen Ed,Social Studies,MS Social Studies Core,148,5,29.6,23.0,32.0
12X242,MOTT HALL V,MS Core,ICT,English,MS English Core,125,4,31.3,30.0,32.0
12X242,MOTT HALL V,MS Core,ICT,Math,MS Math Core,125,4,31.3,30.0,32.0
12X242,MOTT HALL V,MS Core,ICT,Science,MS Science Core,125,4,31.3,30.0,32.0
12X242,MOTT HALL V,MS Core,ICT,Social Studies,MS Social Studies Core,125,4,31.3,30.0,32.0
12X242,MOTT HALL V,MS Core,SC,English,MS English Core,23,3,7.7,6.0,10.0
12X242,MOTT HALL V,MS Core,SC,Math,MS Math Core,23,3,7.7,6.0,10.0
12X242,MOTT HALL V,MS Core,SC,Science,MS Science Core,23,3,7.7,6.0,10.0
12X242,MOTT HALL V,MS Core,SC,Social Studies,MS Social Studies Core,23,3,7.7,6.0,10.0
12X248,"METROPOLITAN HIGH SCHOOL, THE",HS Core,Gen Ed,English,HS English 09,8,1,8.0,<15,<15
12X248,"METROPOLITAN HIGH SCHOOL, THE",HS Core,Gen Ed,English,HS English 11,20,2,10.0,<15,<15
12X248,"METROPOLITAN HIGH SCHOOL, THE",HS Core,Gen Ed,English,HS English 12,14,1,14.0,<15,<15
12X248,"METROPOLITAN HIGH SCHOOL, THE",HS Core,Gen Ed,English,HS English Other,45,4,11.3,<15,<15
12X248,"METROPOLITAN HIGH SCHOOL, THE",HS Core,Gen Ed,Math,HS Algebra I,48,5,9.6,<15,<15
12X248,"METROPOLITAN HIGH SCHOOL, THE",HS Core,Gen Ed,Math,HS Algebra II,10,1,10.0,<15,<15
12X248,"METROPOLITAN HIGH SCHOOL, THE",HS Core,Gen Ed,Math,HS Geometry,20,1,20.0,20.0,20.0
12X248,"METROPOLITAN HIGH SCHOOL, THE",HS Core,Gen Ed,Science,HS Chemistry,46,3,15.3,<15,17.0
12X248,"METROPOLITAN HIGH SCHOOL, THE",HS Core,Gen Ed,Science,HS Earth Science,15,1,15.0,15.0,15.0
12X248,"METROPOLITAN HIGH SCHOOL, THE",HS Core,Gen Ed,Social Studies,HS Global History,29,3,9.7,<15,<15
12X248,"METROPOLITAN HIGH SCHOOL, THE",HS Core,Gen Ed,Social Studies,HS Social Studies Other,9,1,9.0,<15,<15
12X248,"METROPOLITAN HIGH SCHOOL, THE",HS Core,Gen Ed,Social Studies,HS US History,52,3,17.3,<15,25.0
12X248,"METROPOLITAN HIGH SCHOOL, THE",HS Core,ICT,English,HS English 09,22,1,22.0,22.0,22.0
12X248,"METROPOLITAN HIGH SCHOOL, THE",HS Core,ICT,English,HS English 10,23,1,23.0,23.0,23.0
12X248,"METROPOLITAN HIGH SCHOOL, THE",HS Core,ICT,English,HS English 11,23,1,23.0,23.0,23.0
12X248,"METROPOLITAN HIGH SCHOOL, THE",HS Core,ICT,English,HS English 12,32,1,32.0,32.0,32.0
12X248,"METROPOLITAN HIGH SCHOOL, THE",HS Core,ICT,Math,HS Algebra I,34,2,17.0,15.0,19.0
12X248,"METROPOLITAN HIGH SCHOOL, THE",HS Core,ICT,Math,HS Algebra II,20,1,20.0,20.0,20.0
12X248,"METROPOLITAN HIGH SCHOOL, THE",HS Core,ICT,Math,HS Geometry,20,1,20.0,20.0,20.0
12X248,"METROPOLITAN HIGH SCHOOL, THE",HS Core,ICT,Science,HS Earth Science,11,1,11.0,<15,<15
12X248,"METROPOLITAN HIGH SCHOOL, THE",HS Core,ICT,Science,HS Living Environment,32,2,16.0,<15,23.0
12X248,"METROPOLITAN HIGH SCHOOL, THE",HS Core,ICT,Social Studies,HS Global History,39,2,19.5,18.0,21.0
12X248,"METROPOLITAN HIGH SCHOOL, THE",HS Core,ICT,Social Studies,HS US History,16,1,16.0,16.0,16.0
12X248,"METROPOLITAN HIGH SCHOOL, THE",HS Core,SC,English,HS English 09,5,1,5.0,<6,<6
12X248,"METROPOLITAN HIGH SCHOOL, THE",HS Core,SC,Math,HS Algebra I,5,1,5.0,<6,<6
12X248,"METROPOLITAN HIGH SCHOOL, THE",HS Core,SC,Science,HS Living Environment,5,1,5.0,<6,<6
12X248,"METROPOLITAN HIGH SCHOOL, THE",HS Core,SC,Social Studies,HS Global History,5,1,5.0,<6,<6
12X251,EXPLORATIONS ACADEMY,HS Core,Gen Ed,English,HS English 09,48,2,24.0,19.0,29.0
12X251,EXPLORATIONS ACADEMY,HS Core,Gen Ed,English,HS English 10,37,2,18.5,<15,24.0
12X251,EXPLORATIONS ACADEMY,HS Core,Gen Ed,English,HS English 11,69,4,17.3,<15,26.0
12X251,EXPLORATIONS ACADEMY,HS Core,Gen Ed,English,HS English Other,150,9,16.7,<15,26.0
12X251,EXPLORATIONS ACADEMY,HS Core,Gen Ed,Math,HS Algebra I,32,2,16.0,<15,22.0
12X251,EXPLORATIONS ACADEMY,HS Core,Gen Ed,Math,HS Algebra II,44,3,14.7,<15,18.0
12X251,EXPLORATIONS ACADEMY,HS Core,Gen Ed,Math,HS Geometry,56,3,18.7,<15,25.0
12X251,EXPLORATIONS ACADEMY,HS Core,Gen Ed,Math,HS Math Other,22,1,22.0,22.0,22.0
12X251,EXPLORATIONS ACADEMY,HS Core,Gen Ed,Math,HS Technology,50,3,16.7,<15,19.0
12X251,EXPLORATIONS ACADEMY,HS Core,Gen Ed,Science,HS Chemistry,35,2,17.5,<15,22.0
12X251,EXPLORATIONS ACADEMY,HS Core,Gen Ed,Science,HS Earth Science,42,2,21.0,20.0,22.0
12X251,EXPLORATIONS ACADEMY,HS Core,Gen Ed,Science,HS Living Environment,39,2,19.5,<15,30.0
12X251,EXPLORATIONS ACADEMY,HS Core,Gen Ed,Science,HS Other Life Science,17,1,17.0,17.0,17.0
12X251,EXPLORATIONS ACADEMY,HS Core,Gen Ed,Science,HS Other Science,100,5,20.0,<15,25.0
12X251,EXPLORATIONS ACADEMY,HS Core,Gen Ed,Science,HS Physics,44,2,22.0,21.0,23.0
12X251,EXPLORATIONS ACADEMY,HS Core,Gen Ed,Social Studies,HS Global History,70,4,17.5,<15,28.0
12X251,EXPLORATIONS ACADEMY,HS Core,Gen Ed,Social Studies,HS Government & Econ,72,3,24.0,21.0,27.0
12X251,EXPLORATIONS ACADEMY,HS Core,Gen Ed,Social Studies,HS US History,39,2,19.5,<15,26.0
12X251,EXPLORATIONS ACADEMY,HS Core,ICT,English,HS English 09,52,2,26.0,22.0,30.0
12X251,EXPLORATIONS ACADEMY,HS Core,ICT,English,HS English 10,59,2,29.5,29.0,30.0
12X251,EXPLORATIONS ACADEMY,HS Core,ICT,English,HS English 11,50,2,25.0,23.0,27.0
12X251,EXPLORATIONS ACADEMY,HS Core,ICT,Math,HS Algebra I,54,2,27.0,25.0,29.0
12X251,EXPLORATIONS ACADEMY,HS Core,ICT,Math,HS Algebra II,31,1,31.0,31.0,31.0
12X251,EXPLORATIONS ACADEMY,HS Core,ICT,Math,HS Geometry,56,2,28.0,27.0,29.0
12X251,EXPLORATIONS ACADEMY,HS Core,ICT,Science,HS Chemistry,23,1,23.0,23.0,23.0
12X251,EXPLORATIONS ACADEMY,HS Core,ICT,Science,HS Earth Science,62,2,31.0,31.0,31.0
12X251,EXPLORATIONS ACADEMY,HS Core,ICT,Science,HS Living Environment,55,2,27.5,27.0,28.0
12X251,EXPLORATIONS ACADEMY,HS Core,ICT,Social Studies,HS Global History,111,4,27.8,26.0,31.0
12X251,EXPLORATIONS ACADEMY,HS Core,ICT,Social Studies,HS US History,49,2,24.5,22.0,27.0
12X251,EXPLORATIONS ACADEMY,HS Core,SC,English,HS English 09,9,1,9.0,9.0,9.0
12X251,EXPLORATIONS ACADEMY,HS Core,SC,English,HS English 10,12,1,12.0,12.0,12.0
12X251,EXPLORATIONS ACADEMY,HS Core,SC,Math,HS Algebra I,19,2,9.5,9.0,10.0
12X251,EXPLORATIONS ACADEMY,HS Core,SC,Science,HS Living Environment,8,1,8.0,8.0,8.0
12X251,EXPLORATIONS ACADEMY,HS Core,SC,Science,HS Other Life Science,10,1,10.0,10.0,10.0
12X251,EXPLORATIONS ACADEMY,HS Core,SC,Social Studies,HS Global History,18,2,9.0,8.0,10.0
12X267,BRONX LATIN,HS Core,Gen Ed,English,HS English 09,59,2,29.5,28.0,31.0
12X267,BRONX LATIN,HS Core,Gen Ed,English,HS English 10,54,2,27.0,25.0,29.0
12X267,BRONX LATIN,HS Core,Gen Ed,English,HS English 11,47,2,23.5,20.0,27.0
12X267,BRONX LATIN,HS Core,Gen Ed,English,HS English 12,51,2,25.5,22.0,29.0
12X267,BRONX LATIN,HS Core,Gen Ed,Math,HS Algebra I,31,1,31.0,31.0,31.0
12X267,BRONX LATIN,HS Core,Gen Ed,Math,HS Algebra II,53,2,26.5,25.0,28.0
12X267,BRONX LATIN,HS Core,Gen Ed,Math,HS Geometry,50,2,25.0,21.0,29.0
12X267,BRONX LATIN,HS Core,Gen Ed,Math,HS Statistics,77,2,38.5,22.0,>34
12X267,BRONX LATIN,HS Core,Gen Ed,Math,HS Technology,111,4,27.8,25.0,29.0
12X267,BRONX LATIN,HS Core,Gen Ed,Science,HS Chemistry,43,2,21.5,<15,29.0
12X267,BRONX LATIN,HS Core,Gen Ed,Science,HS Earth Science,86,3,28.7,25.0,33.0
12X267,BRONX LATIN,HS Core,Gen Ed,Science,HS Living Environment,31,1,31.0,31.0,31.0
12X267,BRONX LATIN,HS Core,Gen Ed,Science,HS Other Life Science,51,2,25.5,22.0,29.0
12X267,BRONX LATIN,HS Core,Gen Ed,Social Studies,HS Global History,85,2,42.5,25.0,>34
12X267,BRONX LATIN,HS Core,Gen Ed,Social Studies,HS Government & Econ,145,6,24.2,21.0,29.0
12X267,BRONX LATIN,HS Core,Gen Ed,Social Studies,HS US History,47,1,47.0,>34,>34
12X267,BRONX LATIN,HS Core,ICT,English,HS English 09,26,1,26.0,26.0,26.0
12X267,BRONX LATIN,HS Core,ICT,English,HS English 10,29,1,29.0,29.0,29.0
12X267,BRONX LATIN,HS Core,ICT,English,HS English 11,22,1,22.0,22.0,22.0
12X267,BRONX LATIN,HS Core,ICT,English,HS English 12,21,1,21.0,21.0,21.0
12X267,BRONX LATIN,HS Core,ICT,Math,HS Algebra I,26,1,26.0,26.0,26.0
12X267,BRONX LATIN,HS Core,ICT,Math,HS Algebra II,29,1,29.0,29.0,29.0
12X267,BRONX LATIN,HS Core,ICT,Math,HS Geometry,22,1,22.0,22.0,22.0
12X267,BRONX LATIN,HS Core,ICT,Math,HS Statistics,21,1,21.0,21.0,21.0
12X267,BRONX LATIN,HS Core,ICT,Science,HS Chemistry,22,1,22.0,22.0,22.0
12X267,BRONX LATIN,HS Core,ICT,Science,HS Earth Science,29,1,29.0,29.0,29.0
12X267,BRONX LATIN,HS Core,ICT,Science,HS Living Environment,26,1,26.0,26.0,26.0
12X267,BRONX LATIN,HS Core,ICT,Science,HS Other Science,21,1,21.0,21.0,21.0
12X267,BRONX LATIN,HS Core,ICT,Social Studies,HS Global History,87,2,43.5,26.0,>34
12X267,BRONX LATIN,HS Core,ICT,Social Studies,HS Government & Econ,42,2,21.0,21.0,21.0
12X267,BRONX LATIN,HS Core,ICT,Social Studies,HS US History,22,1,22.0,22.0,22.0
12X267,BRONX LATIN,HS Core,SC,English,HS English 09,4,1,4.0,<6,<6
12X267,BRONX LATIN,HS Core,SC,Math,HS Algebra I,4,1,4.0,<6,<6
12X267,BRONX LATIN,HS Core,SC,Science,HS Living Environment,4,1,4.0,<6,<6
12X267,BRONX LATIN,MS Core,Accelerated,Math,MS Integrated Algebra,27,1,27.0,27.0,27.0
12X267,BRONX LATIN,MS Core,Accelerated,Science,MS Science Other,27,1,27.0,27.0,27.0
12X267,BRONX LATIN,MS Core,Gen Ed,English,MS English Core,106,4,26.5,23.0,30.0
12X267,BRONX LATIN,MS Core,Gen Ed,English,MS English Other,155,6,25.8,<15,>34
12X267,BRONX LATIN,MS Core,Gen Ed,Math,MS Math Core,79,3,26.3,23.0,30.0
12X267,BRONX LATIN,MS Core,Gen Ed,Science,MS Science Core,79,3,26.3,23.0,30.0
12X267,BRONX LATIN,MS Core,Gen Ed,Science,MS Science Other,79,3,26.3,23.0,30.0
12X267,BRONX LATIN,MS Core,Gen Ed,Social Studies,MS Social Studies Core,106,4,26.5,23.0,30.0
12X267,BRONX LATIN,MS Core,ICT,English,MS English Core,82,3,27.3,25.0,30.0
12X267,BRONX LATIN,MS Core,ICT,Math,MS Math Core,57,2,28.5,27.0,30.0
12X267,BRONX LATIN,MS Core,ICT,Science,MS Science Core,57,1,57.0,>34,>34
12X267,BRONX LATIN,MS Core,ICT,Social Studies,MS Social Studies Core,82,3,27.3,25.0,30.0
12X267,BRONX LATIN,MS Core,ICT & Acc,Math,MS Integrated Algebra,25,1,25.0,25.0,25.0
12X267,BRONX LATIN,MS Core,ICT & Acc,Science,MS Science Other,25,1,25.0,25.0,25.0
12X267,BRONX LATIN,MS Core,SC,English,MS English Core,19,2,9.5,7.0,12.0
12X267,BRONX LATIN,MS Core,SC,Math,MS Integrated Algebra,5,1,5.0,<6,<6
12X267,BRONX LATIN,MS Core,SC,Math,MS Math Core,14,2,7.0,<6,12.0
12X267,BRONX LATIN,MS Core,SC,Science,MS Science Core,14,2,7.0,<6,12.0
12X267,BRONX LATIN,MS Core,SC,Science,MS Science Other,5,1,5.0,<6,<6
12X267,BRONX LATIN,MS Core,SC,Social Studies,MS Social Studies Core,22,2,11.0,10.0,12.0
12X271,EAST BRONX ACADEMY FOR THE FUTURE,HS Core,Gen Ed,English,HS English 09,29,1,29.0,29.0,29.0
12X271,EAST BRONX ACADEMY FOR THE FUTURE,HS Core,Gen Ed,English,HS English 10,83,4,20.8,<15,31.0
12X271,EAST BRONX ACADEMY FOR THE FUTURE,HS Core,Gen Ed,English,HS English 11,47,3,15.7,<15,31.0
12X271,EAST BRONX ACADEMY FOR THE FUTURE,HS Core,Gen Ed,English,HS English 12,28,1,28.0,28.0,28.0
12X271,EAST BRONX ACADEMY FOR THE FUTURE,HS Core,Gen Ed,English,HS English Other,12,1,12.0,<15,<15
12X271,EAST BRONX ACADEMY FOR THE FUTURE,HS Core,Gen Ed,Math,HS Algebra I,43,2,21.5,21.0,22.0
12X271,EAST BRONX ACADEMY FOR THE FUTURE,HS Core,Gen Ed,Math,HS Algebra II,62,2,31.0,31.0,31.0
12X271,EAST BRONX ACADEMY FOR THE FUTURE,HS Core,Gen Ed,Math,HS Geometry,113,5,22.6,<15,30.0
12X271,EAST BRONX ACADEMY FOR THE FUTURE,HS Core,Gen Ed,Math,HS Math Other,61,2,30.5,29.0,32.0
12X271,EAST BRONX ACADEMY FOR THE FUTURE,HS Core,Gen Ed,Math,HS Statistics,26,1,26.0,26.0,26.0
12X271,EAST BRONX ACADEMY FOR THE FUTURE,HS Core,Gen Ed,Science,HS Chemistry,76,3,25.3,22.0,31.0
12X271,EAST BRONX ACADEMY FOR THE FUTURE,HS Core,Gen Ed,Science,HS Earth Science,68,3,22.7,<15,31.0
12X271,EAST BRONX ACADEMY FOR THE FUTURE,HS Core,Gen Ed,Social Studies,HS Global History,113,5,22.6,<15,31.0
12X271,EAST BRONX ACADEMY FOR THE FUTURE,HS Core,Gen Ed,Social Studies,HS Government & Econ,28,1,28.0,28.0,28.0
12X271,EAST BRONX ACADEMY FOR THE FUTURE,HS Core,Gen Ed,Social Studies,HS Social Studies Other,60,3,20.0,<15,27.0
12X271,EAST BRONX ACADEMY FOR THE FUTURE,HS Core,Gen Ed,Social Studies,HS US History,38,2,19.0,<15,31.0
12X271,EAST BRONX ACADEMY FOR THE FUTURE,HS Core,ICT,English,HS English 09,61,2,30.5,29.0,32.0
12X271,EAST BRONX ACADEMY FOR THE FUTURE,HS Core,ICT,English,HS English 10,21,1,21.0,21.0,21.0
12X271,EAST BRONX ACADEMY FOR THE FUTURE,HS Core,ICT,English,HS English 11,50,2,25.0,22.0,28.0
12X271,EAST BRONX ACADEMY FOR THE FUTURE,HS Core,ICT,English,HS English 12,45,2,22.5,16.0,29.0
12X271,EAST BRONX ACADEMY FOR THE FUTURE,HS Core,ICT,Math,HS Algebra I,82,3,27.3,21.0,32.0
12X271,EAST BRONX ACADEMY FOR THE FUTURE,HS Core,ICT,Math,HS Algebra II,56,2,28.0,28.0,28.0
12X271,EAST BRONX ACADEMY FOR THE FUTURE,HS Core,ICT,Math,HS Geometry,39,2,19.5,17.0,22.0
12X271,EAST BRONX ACADEMY FOR THE FUTURE,HS Core,ICT,Science,HS Chemistry,21,1,21.0,21.0,21.0
12X271,EAST BRONX ACADEMY FOR THE FUTURE,HS Core,ICT,Science,HS Earth Science,19,1,19.0,19.0,19.0
12X271,EAST BRONX ACADEMY FOR THE FUTURE,HS Core,ICT,Science,HS Living Environment,61,2,30.5,29.0,32.0
12X271,EAST BRONX ACADEMY FOR THE FUTURE,HS Core,ICT,Science,HS Other Science,43,2,21.5,16.0,27.0
12X271,EAST BRONX ACADEMY FOR THE FUTURE,HS Core,ICT,Science,HS Physics,53,2,26.5,24.0,29.0
