DBN,School Name,Regents Exam,Exam,Year,Mean Score,Total Tested,Black_Percent,Hispanic_Percent,Asian_Percent,White_Percent,Teacher_Count,School Type,CTE,Transfer,ELL_Percent,EconDisadvantaged_Pct,SpecialEd_Pct,Homeless_Pct,NeedsIndex,ATTENDANCE_RATE,ClassSize_Algebra,ClassSize_Biology,ClassSize,NYSED_School_Name,INSTITUTION_ID,latitude,longitude,ZIP Code,Neighborhood
72X351,Bronx Collaborative High School,Common Core English,ELA,2022,55.96,102,26.47,73.53,0.0,0.0,38,General Academic,0.0,0.0,20.0,88.0,29.0,13.0,1.0,68.0,24.0,26.0,25.0,BRONX COLLABORATIVE HIGH SCHOOL,800000077823.0,40.879958,-73.889011,10468,Fordham - Bronx Park
72X353,World View High School,Common Core English,ELA,2022,74.28,92,23.91,67.39,8.7,0.0,48,General Academic,0.0,0.0,28.0,85.0,20.0,12.0,1.0,87.0,18.0,18.0,18.0,WORLD VIEW HIGH SCHOOL,800000077824.0,40.879958,-73.889011,10468,Fordham - Bronx Park
72X353,World View High School,Living Environment,Living_Env,2022,72.88,102,13.73,86.27,0.0,0.0,48,General Academic,0.0,0.0,28.0,85.0,20.0,12.0,1.0,87.0,18.0,18.0,18.0,WORLD VIEW HIGH SCHOOL,800000077824.0,40.879958,-73.889011,10468,Fordham - Bronx Park
72X353,World View High School,Common Core Algebra,Algebra_I,2022,67.14,145,14.48,80.69,4.83,0.0,48,General Academic,0.0,0.0,28.0,85.0,20.0,12.0,1.0,87.0,18.0,18.0,18.0,WORLD VIEW HIGH SCHOOL,800000077824.0,40.879958,-73.889011,10468,Fordham - Bronx Park
72X365,Academy for Language and Technology,Living Environment,Living_Env,2022,64.1,112,0.0,100.0,0.0,0.0,23,General Academic,0.0,0.0,91.0,100.0,4.0,51.0,1.0,87.0,,,,ACADEMY FOR LANGUAGE AND TECHNOLOGY,800000060383.0,40.849416,-73.915217,10453,Crotona - Tremont
72X365,Academy for Language and Technology,Common Core English,ELA,2022,67.9,115,0.0,100.0,0.0,0.0,23,General Academic,0.0,0.0,91.0,100.0,4.0,51.0,1.0,87.0,,,,ACADEMY FOR LANGUAGE AND TECHNOLOGY,800000060383.0,40.849416,-73.915217,10453,Crotona - Tremont
72X365,Academy for Language and Technology,Common Core Algebra,Algebra_I,2022,64.2,189,0.0,100.0,0.0,0.0,23,General Academic,0.0,0.0,91.0,100.0,4.0,51.0,1.0,87.0,,,,ACADEMY FOR LANGUAGE AND TECHNOLOGY,800000060383.0,40.849416,-73.915217,10453,Crotona - Tremont
72X374,Knowledge and Power Preparatory Academy International High School,Living Environment,Living_Env,2022,65.22,82,36.59,63.41,0.0,0.0,32,General Academic,0.0,0.0,15.0,91.0,23.0,10.0,1.0,82.0,20.0,19.0,19.0,"KNOWLEDGE, POWER PREP ACAD INTER HS",800000060390.0,40.859466,-73.888625,10458,Fordham - Bronx Park
72X374,Knowledge and Power Preparatory Academy International High School,Common Core Algebra,Algebra_I,2022,59.74,85,35.29,64.71,0.0,0.0,32,General Academic,0.0,0.0,15.0,91.0,23.0,10.0,1.0,82.0,20.0,19.0,20.0,"KNOWLEDGE, POWER PREP ACAD INTER HS",800000060390.0,40.859466,-73.888625,10458,Fordham - Bronx Park
72X374,Knowledge and Power Preparatory Academy International High School,Common Core English,ELA,2022,72.75,122,22.13,71.31,6.56,0.0,32,General Academic,0.0,0.0,15.0,91.0,23.0,10.0,1.0,82.0,20.0,19.0,19.5,"KNOWLEDGE, POWER PREP ACAD INTER HS",800000060390.0,40.859466,-73.888625,10458,Fordham - Bronx Park
72X377,South Brooklyn Community High School,Common Core English,ELA,2022,68.6,13,0.0,100.0,0.0,0.0,11,Transfer School,0.0,1.0,9.0,85.0,31.0,5.0,1.0,53.0,4.0,16.0,10.0,BRONX COMMUNITY HIGH SCHOOL,800000060399.0,40.677968,-74.014363,11232,Downtown - Heights - Park Slope
76K529,South Brooklyn Community High School,Common Core English,ELA,2022,68.6,13,0.0,100.0,0.0,0.0,16,Transfer School,0.0,1.0,14.0,82.0,37.0,9.0,1.0,46.0,14.0,14.0,14.0,WEST BROOKLYN COMMUNITY HIGH SCHOOL,800000059701.0,40.677968,-74.014363,11232,Downtown - Heights - Park Slope
76K673,South Brooklyn Community High School,Common Core English,ELA,2022,68.6,13,0.0,100.0,0.0,0.0,18,Transfer School,0.0,1.0,4.0,81.0,33.0,7.0,1.0,51.0,17.0,15.0,16.0,EAST BROOKLYN COMMUNITY HS,800000065486.0,40.677968,-74.014363,11232,Downtown - Heights - Park Slope
76K698,South Brooklyn Community High School,Common Core English,ELA,2022,68.6,13,0.0,100.0,0.0,0.0,12,Transfer School,0.0,1.0,18.0,96.0,50.0,9.0,1.0,41.0,10.0,15.0,12.5,SOUTH BROOKLYN COMM HIGH SCHOOL,800000056057.0,40.677968,-74.014363,11232,Downtown - Heights - Park Slope
72X379,Jill Chaifetz Transfer High School,Common Core English,ELA,2022,58.7,15,0.0,100.0,0.0,0.0,18,Transfer School,0.0,1.0,15.0,87.0,32.0,16.0,1.0,50.0,12.0,15.0,13.5,JILL CHAIFETZ TRANSFER HIGH SCHOOL,800000060401.0,40.818703,-73.905389,10456,High Bridge - Morrisania
72X381,Bronx Haven High School,Common Core English,ELA,2022,57.2,20,0.0,100.0,0.0,0.0,13,Transfer School,0.0,1.0,8.0,95.0,42.0,11.0,1.0,57.0,10.0,8.0,9.0,BRONX HAVEN HIGH SCHOOL,800000062370.0,40.818645,-73.919949,10451,High Bridge - Morrisania
72X388,Pan American International High School,Common Core English,ELA,2022,54.8,17,0.0,100.0,0.0,0.0,26,General Academic,0.0,0.0,98.0,93.0,3.0,37.0,1.0,80.0,9.0,22.0,15.5,PAN AMERICAN INTERNATIONAL HS-MONROE,800000062376.0,40.743228,-73.871505,11373,West Queens
72X388,Pan American International High School,Common Core Algebra,Algebra_I,2022,68.1,56,0.0,100.0,0.0,0.0,26,General Academic,0.0,0.0,98.0,93.0,3.0,37.0,1.0,80.0,9.0,22.0,9.0,PAN AMERICAN INTERNATIONAL HS-MONROE,800000062376.0,40.743228,-73.871505,11373,West Queens
77Q296,Pan American International High School,Common Core English,ELA,2022,54.8,17,0.0,100.0,0.0,0.0,31,General Academic,0.0,0.0,92.0,87.0,1.0,34.0,1.0,94.0,13.0,20.0,16.5,PAN AMERICAN INTERNATIONAL HS,800000063714.0,40.743228,-73.871505,11373,West Queens
77Q296,Pan American International High School,Common Core Algebra,Algebra_I,2022,68.1,56,0.0,100.0,0.0,0.0,31,General Academic,0.0,0.0,92.0,87.0,1.0,34.0,1.0,94.0,13.0,20.0,13.0,PAN AMERICAN INTERNATIONAL HS,800000063714.0,40.743228,-73.871505,11373,West Queens
72X403,Bronx International High School,Common Core English,ELA,2022,66.0,15,0.0,100.0,0.0,0.0,25,General Academic,0.0,0.0,91.0,88.0,5.0,31.0,1.0,68.0,8.0,2.0,5.0,BRONX INTERNATIONAL HIGH SCHOOL,800000045617.0,40.827455,-73.90392,10456,High Bridge - Morrisania
73K439,Bronx International High School,Common Core English,ELA,2022,66.0,15,0.0,100.0,0.0,0.0,25,General Academic,0.0,0.0,91.0,75.0,3.0,21.0,1.0,85.0,,15.0,15.0,BROOKLYN INTERNATIONAL HS,800000043556.0,40.827455,-73.90392,10456,High Bridge - Morrisania
72X404,School for Excellence,Living Environment,Living_Env,2022,54.2,21,0.0,100.0,0.0,0.0,16,General Academic,0.0,0.0,22.0,97.0,24.0,17.0,1.0,81.0,14.0,14.0,14.0,SCHOOL FOR EXCELLENCE ,800000056059.0,40.827455,-73.90392,10456,High Bridge - Morrisania
72X404,School for Excellence,Common Core English,ELA,2022,51.42,39,43.59,56.41,0.0,0.0,16,General Academic,0.0,0.0,22.0,97.0,24.0,17.0,1.0,81.0,14.0,14.0,14.0,SCHOOL FOR EXCELLENCE ,800000056059.0,40.827455,-73.90392,10456,High Bridge - Morrisania
72X404,School for Excellence,Common Core Algebra,Algebra_I,2022,52.52,42,38.1,61.9,0.0,0.0,16,General Academic,0.0,0.0,22.0,97.0,24.0,17.0,1.0,81.0,14.0,14.0,14.0,SCHOOL FOR EXCELLENCE ,800000056059.0,40.827455,-73.90392,10456,High Bridge - Morrisania
72X405,Herbert H. Lehman High School,Living Environment,Living_Env,2022,73.1,64,18.75,67.19,14.06,0.0,80,General Academic,0.0,0.0,12.0,82.0,26.0,4.0,1.0,87.0,15.0,18.0,18.0,HERBERT H LEHMAN HIGH SCHOOL,800000045618.0,40.839775,-73.839583,10461,Pelham - Throgs Neck
72X405,Herbert H. Lehman High School,Common Core Algebra,Algebra_I,2022,61.44,70,25.71,62.86,0.0,11.43,80,General Academic,0.0,0.0,12.0,82.0,26.0,4.0,1.0,87.0,15.0,18.0,15.0,HERBERT H LEHMAN HIGH SCHOOL,800000045618.0,40.839775,-73.839583,10461,Pelham - Throgs Neck
72X405,Herbert H. Lehman High School,Common Core English,ELA,2022,60.46,195,28.21,58.46,7.69,5.64,80,General Academic,0.0,0.0,12.0,82.0,26.0,4.0,1.0,87.0,15.0,18.0,16.5,HERBERT H LEHMAN HIGH SCHOOL,800000045618.0,40.839775,-73.839583,10461,Pelham - Throgs Neck
72X412,Bronx High School of Business,Living Environment,Living_Env,2022,56.7,63,34.92,65.08,0.0,0.0,30,General Academic,0.0,0.0,34.0,93.0,26.0,17.0,1.0,78.0,25.0,26.0,26.0,BRONX HIGH SCHOOL OF BUSINESS,800000056068.0,40.839307,-73.911366,10457,Crotona - Tremont
72X412,Bronx High School of Business,Common Core Algebra,Algebra_I,2022,53.82,65,30.77,69.23,0.0,0.0,30,General Academic,0.0,0.0,34.0,93.0,26.0,17.0,1.0,78.0,25.0,26.0,25.0,BRONX HIGH SCHOOL OF BUSINESS,800000056068.0,40.839307,-73.911366,10457,Crotona - Tremont
72X412,Bronx High School of Business,Common Core English,ELA,2022,63.61,97,34.02,65.98,0.0,0.0,30,General Academic,0.0,0.0,34.0,93.0,26.0,17.0,1.0,78.0,25.0,26.0,25.5,BRONX HIGH SCHOOL OF BUSINESS,800000056068.0,40.839307,-73.911366,10457,Crotona - Tremont
72X418,Bronx High School for the Visual Arts,Living Environment,Living_Env,2022,68.63,74,28.38,60.81,0.0,10.81,33,General Academic,0.0,0.0,9.0,86.0,26.0,11.0,1.0,80.0,25.0,24.0,24.0,BRONX HIGH SCHOOL FOR THE VISUAL ART,800000056060.0,40.851577,-73.864438,10462,Pelham - Throgs Neck
72X418,Bronx High School for the Visual Arts,Common Core English,ELA,2022,74.5,83,24.1,75.9,0.0,0.0,33,General Academic,0.0,0.0,9.0,86.0,26.0,11.0,1.0,80.0,25.0,24.0,24.5,BRONX HIGH SCHOOL FOR THE VISUAL ART,800000056060.0,40.851577,-73.864438,10462,Pelham - Throgs Neck
72X418,Bronx High School for the Visual Arts,Common Core Algebra,Algebra_I,2022,65.12,125,30.4,57.6,0.0,12.0,33,General Academic,0.0,0.0,9.0,86.0,26.0,11.0,1.0,80.0,25.0,24.0,25.0,BRONX HIGH SCHOOL FOR THE VISUAL ART,800000056060.0,40.851577,-73.864438,10462,Pelham - Throgs Neck
72X427,Community School for Social Justice,Common Core English,ELA,2022,57.4,16,0.0,100.0,0.0,0.0,19,General Academic,0.0,0.0,21.0,92.0,28.0,21.0,1.0,71.0,5.0,,5.0,COMMUNITY SCHOOL-SOCIAL JUSTICE,800000056061.0,40.815712,-73.92996,10451,High Bridge - Morrisania
72X432,Bronx Bridges High School,Common Core English,ELA,2022,53.46,39,17.95,82.05,0.0,0.0,30,General Academic,0.0,0.0,79.0,90.0,14.0,19.0,1.0,80.0,25.0,18.0,21.5,BRONX BRIDGES HIGH SCHOOL,800000069143.0,40.821218,-73.85593,10473,Pelham - Throgs Neck
72X432,Bronx Bridges High School,Living Environment,Living_Env,2022,62.03,69,8.7,78.26,13.04,0.0,30,General Academic,0.0,0.0,79.0,90.0,14.0,19.0,1.0,80.0,25.0,18.0,18.0,BRONX BRIDGES HIGH SCHOOL,800000069143.0,40.821218,-73.85593,10473,Pelham - Throgs Neck
72X432,Bronx Bridges High School,Common Core Algebra,Algebra_I,2022,65.53,69,13.04,73.91,13.04,0.0,30,General Academic,0.0,0.0,79.0,90.0,14.0,19.0,1.0,80.0,25.0,18.0,25.0,BRONX BRIDGES HIGH SCHOOL,800000069143.0,40.821218,-73.85593,10473,Pelham - Throgs Neck
72X433,High School for Teaching and the Professions,Living Environment,Living_Env,2022,55.89,61,18.03,81.97,0.0,0.0,36,General Academic,0.0,0.0,29.0,88.0,25.0,13.0,1.0,86.0,16.0,14.0,14.0,HS FOR TEACHING AND PROFESSIONS,800000056062.0,40.869061,-73.897066,10468,Fordham - Bronx Park
72X433,High School for Teaching and the Professions,Common Core Algebra,Algebra_I,2022,55.72,68,17.65,82.35,0.0,0.0,36,General Academic,0.0,0.0,29.0,88.0,25.0,13.0,1.0,86.0,16.0,14.0,16.0,HS FOR TEACHING AND PROFESSIONS,800000056062.0,40.869061,-73.897066,10468,Fordham - Bronx Park
72X433,High School for Teaching and the Professions,Common Core English,ELA,2022,64.18,110,11.82,88.18,0.0,0.0,36,General Academic,0.0,0.0,29.0,88.0,25.0,13.0,1.0,86.0,16.0,14.0,15.0,HS FOR TEACHING AND PROFESSIONS,800000056062.0,40.869061,-73.897066,10468,Fordham - Bronx Park
72X434,Belmont Preparatory High School,Living Environment,Living_Env,2022,73.03,58,20.69,79.31,0.0,0.0,25,General Academic,0.0,0.0,10.0,87.0,23.0,7.0,1.0,89.0,17.0,21.0,21.0,BELMONT PREPARATORY HIGH SCHOOL,800000056071.0,40.859466,-73.888625,10458,Fordham - Bronx Park
72X434,Belmont Preparatory High School,Common Core Algebra,Algebra_I,2022,60.02,65,20.0,80.0,0.0,0.0,25,General Academic,0.0,0.0,10.0,87.0,23.0,7.0,1.0,89.0,17.0,21.0,17.0,BELMONT PREPARATORY HIGH SCHOOL,800000056071.0,40.859466,-73.888625,10458,Fordham - Bronx Park
72X434,Belmont Preparatory High School,Common Core English,ELA,2022,70.61,88,26.14,73.86,0.0,0.0,25,General Academic,0.0,0.0,10.0,87.0,23.0,7.0,1.0,89.0,17.0,21.0,19.0,BELMONT PREPARATORY HIGH SCHOOL,800000056071.0,40.859466,-73.888625,10458,Fordham - Bronx Park
72X437,Fordham High School for the Arts,Living Environment,Living_Env,2022,65.53,96,31.25,68.75,0.0,0.0,29,General Academic,0.0,0.0,4.0,81.0,25.0,7.0,1.0,90.0,24.0,23.0,23.0,FORDHAM HIGH SCHOOL FOR THE ARTS,800000056072.0,40.859466,-73.888625,10458,Fordham - Bronx Park
72X437,Fordham High School for the Arts,Common Core English,ELA,2022,71.17,215,30.23,66.05,0.0,3.72,29,General Academic,0.0,0.0,4.0,81.0,25.0,7.0,1.0,90.0,24.0,23.0,23.5,FORDHAM HIGH SCHOOL FOR THE ARTS,800000056072.0,40.859466,-73.888625,10458,Fordham - Bronx Park
72X437,Fordham High School for the Arts,Common Core Algebra,Algebra_I,2022,62.1,242,33.47,62.81,3.72,0.0,29,General Academic,0.0,0.0,4.0,81.0,25.0,7.0,1.0,90.0,24.0,23.0,24.0,FORDHAM HIGH SCHOOL FOR THE ARTS,800000056072.0,40.859466,-73.888625,10458,Fordham - Bronx Park
72X438,Fordham Leadership Academy,Living Environment,Living_Env,2022,61.65,80,23.75,76.25,0.0,0.0,33,General Academic,0.0,0.0,14.0,88.0,29.0,8.0,1.0,87.0,19.0,23.0,23.0,FORDHAM LEADERSHIP ACADEMY,800000056073.0,40.859466,-73.888625,10458,Fordham - Bronx Park
72X438,Fordham Leadership Academy,Common Core Algebra,Algebra_I,2022,58.78,81,23.46,76.54,0.0,0.0,33,General Academic,0.0,0.0,14.0,88.0,29.0,8.0,1.0,87.0,19.0,23.0,19.0,FORDHAM LEADERSHIP ACADEMY,800000056073.0,40.859466,-73.888625,10458,Fordham - Bronx Park
72X438,Fordham Leadership Academy,Common Core English,ELA,2022,65.67,179,20.67,79.33,0.0,0.0,33,General Academic,0.0,0.0,14.0,88.0,29.0,8.0,1.0,87.0,19.0,23.0,21.0,FORDHAM LEADERSHIP ACADEMY,800000056073.0,40.859466,-73.888625,10458,Fordham - Bronx Park
72X439,Bronx High School for Law and Community Service,Common Core English,ELA,2022,71.52,17,47.06,52.94,0.0,0.0,34,General Academic,0.0,0.0,18.0,92.0,28.0,13.0,1.0,82.0,17.0,20.0,18.5,BRONX HIGH SCHOOL-LAW & COMM SVC,800000056074.0,40.859466,-73.888625,10458,Fordham - Bronx Park
72X439,Bronx High School for Law and Community Service,Living Environment,Living_Env,2022,63.37,72,31.94,68.06,0.0,0.0,34,General Academic,0.0,0.0,18.0,92.0,28.0,13.0,1.0,82.0,17.0,20.0,20.0,BRONX HIGH SCHOOL-LAW & COMM SVC,800000056074.0,40.859466,-73.888625,10458,Fordham - Bronx Park
72X439,Bronx High School for Law and Community Service,Common Core Algebra,Algebra_I,2022,60.77,83,31.33,68.67,0.0,0.0,34,General Academic,0.0,0.0,18.0,92.0,28.0,13.0,1.0,82.0,17.0,20.0,17.0,BRONX HIGH SCHOOL-LAW & COMM SVC,800000056074.0,40.859466,-73.888625,10458,Fordham - Bronx Park
72X440,DeWitt Clinton High School,Living Environment,Living_Env,2022,63.29,197,27.92,66.5,5.58,0.0,74,General Academic,0.0,0.0,10.0,88.0,23.0,15.0,1.0,82.0,23.0,26.0,26.0,DEWITT CLINTON HIGH SCHOOL,800000045624.0,40.879958,-73.889011,10468,Fordham - Bronx Park
72X440,DeWitt Clinton High School,Common Core Algebra,Algebra_I,2022,62.75,211,26.54,67.3,6.16,0.0,74,General Academic,0.0,0.0,10.0,88.0,23.0,15.0,1.0,82.0,23.0,26.0,23.0,DEWITT CLINTON HIGH SCHOOL,800000045624.0,40.879958,-73.889011,10468,Fordham - Bronx Park
72X440,DeWitt Clinton High School,Common Core English,ELA,2022,71.17,324,37.65,48.15,14.2,0.0,74,General Academic,0.0,0.0,10.0,88.0,23.0,15.0,1.0,82.0,23.0,26.0,24.5,DEWITT CLINTON HIGH SCHOOL,800000045624.0,40.879958,-73.889011,10468,Fordham - Bronx Park
72X442,The Celia Cruz Bronx High School of Music,Living Environment,Living_Env,2022,70.28,71,21.13,78.87,0.0,0.0,32,General Academic,0.0,0.0,4.0,79.0,21.0,9.0,1.0,91.0,11.0,12.0,12.0,CELIA CRUZ BRONX HS OF MUSIC (THE),800000057135.0,40.869061,-73.897066,10468,Fordham - Bronx Park
72X442,The Celia Cruz Bronx High School of Music,Common Core Algebra,Algebra_I,2022,70.03,83,21.69,78.31,0.0,0.0,32,General Academic,0.0,0.0,4.0,79.0,21.0,9.0,1.0,91.0,11.0,12.0,11.0,CELIA CRUZ BRONX HS OF MUSIC (THE),800000057135.0,40.869061,-73.897066,10468,Fordham - Bronx Park
72X442,The Celia Cruz Bronx High School of Music,Common Core English,ELA,2022,77.73,238,30.67,66.39,0.0,2.94,32,General Academic,0.0,0.0,4.0,79.0,21.0,9.0,1.0,91.0,11.0,12.0,11.5,CELIA CRUZ BRONX HS OF MUSIC (THE),800000057135.0,40.869061,-73.897066,10468,Fordham - Bronx Park
72X445,The Bronx High School of Science,Common Core Algebra,Algebra_I,2022,85.94,57,17.54,26.32,56.14,0.0,138,General Academic,0.0,0.0,0.0,49.0,2.0,1.0,1.0,95.0,31.0,32.0,31.0,BRONX HIGH SCHOOL OF SCIENCE,800000045625.0,40.879958,-73.889011,10468,Fordham - Bronx Park
72X445,The Bronx High School of Science,Living Environment,Living_Env,2022,91.53,292,6.16,11.3,50.0,32.53,138,General Academic,0.0,0.0,0.0,49.0,2.0,1.0,1.0,95.0,31.0,32.0,32.0,BRONX HIGH SCHOOL OF SCIENCE,800000045625.0,40.879958,-73.889011,10468,Fordham - Bronx Park
72X445,The Bronx High School of Science,Common Core English,ELA,2022,93.73,707,5.66,9.62,65.91,18.81,138,General Academic,0.0,0.0,0.0,49.0,2.0,1.0,1.0,95.0,31.0,32.0,31.5,BRONX HIGH SCHOOL OF SCIENCE,800000045625.0,40.879958,-73.889011,10468,Fordham - Bronx Park
72X446,Arturo A. Schomburg Satellite Academy Bronx,Common Core English,ELA,2022,60.31,20,30.0,70.0,0.0,0.0,14,Transfer School,0.0,1.0,13.0,90.0,36.0,14.0,1.0,56.0,7.0,3.0,5.0,ARTURO A SCHOMBURG SATELLITE-BRONX,800000069146.0,40.823124,-73.898265,10459,Hunts Point - Mott Haven
72X452,Gotham Collaborative High School,Living Environment,Living_Env,2022,64.1,24,0.0,100.0,0.0,0.0,31,General Academic,0.0,0.0,16.0,93.0,26.0,16.0,1.0,81.0,13.0,18.0,18.0,GOTHAM COLLABORATIVE HIGH SCHOOL,800000056063.0,40.821218,-73.85593,10473,Pelham - Throgs Neck
72X452,Gotham Collaborative High School,Common Core Algebra,Algebra_I,2022,54.28,46,34.78,65.22,0.0,0.0,31,General Academic,0.0,0.0,16.0,93.0,26.0,16.0,1.0,81.0,13.0,18.0,13.0,GOTHAM COLLABORATIVE HIGH SCHOOL,800000056063.0,40.821218,-73.85593,10473,Pelham - Throgs Neck
72X452,Gotham Collaborative High School,Common Core English,ELA,2022,61.46,69,44.93,55.07,0.0,0.0,31,General Academic,0.0,0.0,16.0,93.0,26.0,16.0,1.0,81.0,13.0,18.0,15.5,GOTHAM COLLABORATIVE HIGH SCHOOL,800000056063.0,40.821218,-73.85593,10473,Pelham - Throgs Neck
72X455,Harry S Truman High School,Living Environment,Living_Env,2022,61.92,367,49.05,43.6,3.27,4.09,130,General Academic,0.0,0.0,8.0,81.0,28.0,11.0,1.0,79.0,14.0,13.0,13.0,HARRY S TRUMAN HIGH SCHOOL,800000045627.0,40.874035,-73.831669,10475,Northeast Bronx
72X455,Harry S Truman High School,Common Core Algebra,Algebra_I,2022,61.07,415,50.84,43.37,3.13,2.65,130,General Academic,0.0,0.0,8.0,81.0,28.0,11.0,1.0,79.0,14.0,13.0,14.0,HARRY S TRUMAN HIGH SCHOOL,800000045627.0,40.874035,-73.831669,10475,Northeast Bronx
72X455,Harry S Truman High School,Common Core English,ELA,2022,70.47,478,48.74,44.14,3.14,3.97,130,General Academic,0.0,0.0,8.0,81.0,28.0,11.0,1.0,79.0,14.0,13.0,13.5,HARRY S TRUMAN HIGH SCHOOL,800000045627.0,40.874035,-73.831669,10475,Northeast Bronx
72X473,Mott Haven Village Preparatory High School,Common Core Algebra,Algebra_I,2022,57.8,41,0.0,100.0,0.0,0.0,17,General Academic,0.0,0.0,16.0,98.0,31.0,13.0,1.0,78.0,17.0,4.0,17.0,MOTT HAVEN VILLAGE PREP HIGH SCHOOL,800000056064.0,40.818041,-73.911633,10455,Hunts Point - Mott Haven
72X473,Mott Haven Village Preparatory High School,Common Core English,ELA,2022,58.4,51,0.0,100.0,0.0,0.0,17,General Academic,0.0,0.0,16.0,98.0,31.0,13.0,1.0,78.0,17.0,4.0,10.5,MOTT HAVEN VILLAGE PREP HIGH SCHOOL,800000056064.0,40.818041,-73.911633,10455,Hunts Point - Mott Haven
72X477,Marble Hill High School for International Studies,Living Environment,Living_Env,2022,65.29,66,9.09,90.91,0.0,0.0,33,General Academic,0.0,0.0,34.0,87.0,18.0,12.0,1.0,90.0,20.0,18.0,18.0,MARBLE HILL HS-INTRNTNL STUDIES,800000056065.0,40.877379,-73.912686,10463,Kingsbridge - Riverdale
72X477,Marble Hill High School for International Studies,Common Core Algebra,Algebra_I,2022,66.72,92,10.87,82.61,6.52,0.0,33,General Academic,0.0,0.0,34.0,87.0,18.0,12.0,1.0,90.0,20.0,18.0,20.0,MARBLE HILL HS-INTRNTNL STUDIES,800000056065.0,40.877379,-73.912686,10463,Kingsbridge - Riverdale
72X478,The Cinema School,Common Core Algebra,Algebra_I,2022,61.3,53,0.0,100.0,0.0,0.0,26,General Academic,0.0,0.0,8.0,88.0,25.0,10.0,1.0,87.0,25.0,28.0,25.0,CINEMA SCHOOL (THE),800000065477.0,40.832508,-73.878191,10472,Pelham - Throgs Neck
72X478,The Cinema School,Living Environment,Living_Env,2022,69.59,71,25.35,74.65,0.0,0.0,26,General Academic,0.0,0.0,8.0,88.0,25.0,10.0,1.0,87.0,25.0,28.0,28.0,CINEMA SCHOOL (THE),800000065477.0,40.832508,-73.878191,10472,Pelham - Throgs Neck
72X478,The Cinema School,Common Core English,ELA,2022,67.97,101,22.77,77.23,0.0,0.0,26,General Academic,0.0,0.0,8.0,88.0,25.0,10.0,1.0,87.0,25.0,28.0,26.5,CINEMA SCHOOL (THE),800000065477.0,40.832508,-73.878191,10472,Pelham - Throgs Neck
02M260,The Cinema School,Common Core Algebra,Algebra_I,2022,61.3,53,0.0,100.0,0.0,0.0,56,General Academic,0.0,0.0,0.0,18.0,19.0,1.0,1.0,90.0,,22.0,,CLINTON SCHOOL (THE),800000048380.0,40.832508,-73.878191,10472,Pelham - Throgs Neck
02M260,The Cinema School,Living Environment,Living_Env,2022,69.59,71,25.35,74.65,0.0,0.0,56,General Academic,0.0,0.0,0.0,18.0,19.0,1.0,1.0,90.0,,22.0,22.0,CLINTON SCHOOL (THE),800000048380.0,40.832508,-73.878191,10472,Pelham - Throgs Neck
02M260,The Cinema School,Common Core English,ELA,2022,67.97,101,22.77,77.23,0.0,0.0,56,General Academic,0.0,0.0,0.0,18.0,19.0,1.0,1.0,90.0,,22.0,22.0,CLINTON SCHOOL (THE),800000048380.0,40.832508,-73.878191,10472,Pelham - Throgs Neck
72X479,Bronx Career and College Preparatory High School,Living Environment,Living_Env,2022,55.1,48,37.5,62.5,0.0,0.0,17,General Academic,0.0,0.0,20.0,92.0,25.0,15.0,1.0,74.0,22.0,26.0,26.0,BRONX CAREER AND COLLEGE PREP HS,800000065478.0,40.826933,-73.900593,10456,High Bridge - Morrisania
72X479,Bronx Career and College Preparatory High School,Common Core Algebra,Algebra_I,2022,57.0,54,33.33,66.67,0.0,0.0,17,General Academic,0.0,0.0,20.0,92.0,25.0,15.0,1.0,74.0,22.0,26.0,22.0,BRONX CAREER AND COLLEGE PREP HS,800000065478.0,40.826933,-73.900593,10456,High Bridge - Morrisania
72X479,Bronx Career and College Preparatory High School,Common Core English,ELA,2022,51.01,104,37.5,62.5,0.0,0.0,17,General Academic,0.0,0.0,20.0,92.0,25.0,15.0,1.0,74.0,22.0,26.0,24.0,BRONX CAREER AND COLLEGE PREP HS,800000065478.0,40.826933,-73.900593,10456,High Bridge - Morrisania
72X480,Bronx Regional High School,Common Core English,ELA,2022,68.8,11,0.0,100.0,0.0,0.0,8,Transfer School,0.0,1.0,5.0,94.0,17.0,14.0,1.0,48.0,10.0,7.0,8.5,BRONX REGIONAL HIGH SCHOOL,800000045659.0,40.823124,-73.898265,10459,Hunts Point - Mott Haven
72X509,High School of Language and Innovation,Living Environment,Living_Env,2022,50.41,85,0.0,74.12,9.41,16.47,30,General Academic,0.0,0.0,85.0,88.0,4.0,19.0,1.0,88.0,22.0,22.0,22.0,HS FOR LANGUAGE-INNOVATION,800000070872.0,40.860443,-73.860729,10469,Northeast Bronx
